Unnamed: 0,Date,TENOR_DATE,CURVE_NAME,CURVE_TYPE,UOM,Value,DAYS_TO_EXPIRY,TENOR_YEAR,DAYS_TO_EXPIRY_MASK
10471,2018-06-19,2018-06-19,TC11,SPOT,LUMPSUM,328040.0,29,2018,0
10470,2018-06-20,2018-06-20,TC11,SPOT,LUMPSUM,328120.0,29,2018,0
10469,2018-06-21,2018-06-21,TC11,SPOT,LUMPSUM,327000.0,29,2018,0
10468,2018-06-22,2018-06-22,TC11,SPOT,LUMPSUM,325760.0,29,2018,0
10467,2018-06-25,2018-06-25,TC11,SPOT,LUMPSUM,325400.0,29,2018,0
10466,2018-06-26,2018-06-26,TC11,SPOT,LUMPSUM,325959.9999999999,29,2018,0
10465,2018-06-27,2018-06-27,TC11,SPOT,LUMPSUM,323760.0,29,2018,0
10464,2018-06-28,2018-06-28,TC11,SPOT,LUMPSUM,318480.0,29,2018,0
10463,2018-06-29,2018-06-29,TC11,SPOT,LUMPSUM,315600.0,29,2018,0
10462,2018-07-02,2018-07-02,TC11,SPOT,LUMPSUM,316240.0,30,2018,0
10461,2018-07-03,2018-07-03,TC11,SPOT,LUMPSUM,320600.0,30,2018,0
10460,2018-07-04,2018-07-04,TC11,SPOT,LUMPSUM,325560.0,30,2018,0
10459,2018-07-05,2018-07-05,TC11,SPOT,LUMPSUM,341440.0,30,2018,0
10458,2018-07-06,2018-07-06,TC11,SPOT,LUMPSUM,350760.0,30,2018,0
10457,2018-07-09,2018-07-09,TC11,SPOT,LUMPSUM,368240.0,30,2018,0
10456,2018-07-10,2018-07-10,TC11,SPOT,LUMPSUM,376440.0,30,2018,0
10455,2018-07-11,2018-07-11,TC11,SPOT,LUMPSUM,382320.0,30,2018,0
10454,2018-07-12,2018-07-12,TC11,SPOT,LUMPSUM,384760.0,30,2018,0
10453,2018-07-13,2018-07-13,TC11,SPOT,LUMPSUM,384320.0,30,2018,0
10452,2018-07-16,2018-07-16,TC11,SPOT,LUMPSUM,383840.0,30,2018,0
10451,2018-07-17,2018-07-17,TC11,SPOT,LUMPSUM,384160.0,30,2018,0
10450,2018-07-18,2018-07-18,TC11,SPOT,LUMPSUM,379240.0,30,2018,0
10449,2018-07-19,2018-07-19,TC11,SPOT,LUMPSUM,371840.0,30,2018,0
10448,2018-07-20,2018-07-20,TC11,SPOT,LUMPSUM,366560.0,30,2018,0
10447,2018-07-23,2018-07-23,TC11,SPOT,LUMPSUM,365440.0,30,2018,0
10446,2018-07-24,2018-07-24,TC11,SPOT,LUMPSUM,362760.0000000001,30,2018,0
10445,2018-07-25,2018-07-25,TC11,SPOT,LUMPSUM,364240.0,30,2018,0
10444,2018-07-26,2018-07-26,TC11,SPOT,LUMPSUM,364320.0,30,2018,0
10443,2018-07-27,2018-07-27,TC11,SPOT,LUMPSUM,367640.0,30,2018,0
10442,2018-07-30,2018-07-30,TC11,SPOT,LUMPSUM,367760.0000000001,30,2018,0
10441,2018-07-31,2018-07-31,TC11,SPOT,LUMPSUM,365560.0,30,2018,0
10440,2018-08-01,2018-08-01,TC11,SPOT,LUMPSUM,364200.0,30,2018,0
10439,2018-08-02,2018-08-02,TC11,SPOT,LUMPSUM,359720.0,30,2018,0
10438,2018-08-03,2018-08-03,TC11,SPOT,LUMPSUM,355959.9999999999,30,2018,0
10437,2018-08-06,2018-08-06,TC11,SPOT,LUMPSUM,350720.0,30,2018,0
10436,2018-08-07,2018-08-07,TC11,SPOT,LUMPSUM,349880.0,30,2018,0
10435,2018-08-08,2018-08-08,TC11,SPOT,LUMPSUM,345439.9999999999,30,2018,0
10434,2018-08-10,2018-08-10,TC11,SPOT,LUMPSUM,338680.0,30,2018,0
10433,2018-08-13,2018-08-13,TC11,SPOT,LUMPSUM,335560.0,30,2018,0
10432,2018-08-14,2018-08-14,TC11,SPOT,LUMPSUM,335439.9999999999,30,2018,0
10431,2018-08-15,2018-08-15,TC11,SPOT,LUMPSUM,335240.0,30,2018,0
10430,2018-08-16,2018-08-16,TC11,SPOT,LUMPSUM,332720.0,30,2018,0
10429,2018-08-17,2018-08-17,TC11,SPOT,LUMPSUM,330439.9999999999,30,2018,0
10428,2018-08-20,2018-08-20,TC11,SPOT,LUMPSUM,327000.0,30,2018,0
10427,2018-08-21,2018-08-21,TC11,SPOT,LUMPSUM,325680.0,30,2018,0
10426,2018-08-23,2018-08-23,TC11,SPOT,LUMPSUM,324799.9999999999,30,2018,0
10425,2018-08-24,2018-08-24,TC11,SPOT,LUMPSUM,324880.0,30,2018,0
10424,2018-08-27,2018-08-27,TC11,SPOT,LUMPSUM,324159.9999999999,30,2018,0
10423,2018-08-28,2018-08-28,TC11,SPOT,LUMPSUM,316560.0,30,2018,0
10422,2018-08-29,2018-08-29,TC11,SPOT,LUMPSUM,313000.0,30,2018,0
10421,2018-08-30,2018-08-30,TC11,SPOT,LUMPSUM,312240.0,30,2018,0
10420,2018-08-31,2018-08-31,TC11,SPOT,LUMPSUM,311680.0,30,2018,0
10419,2018-09-03,2018-09-03,TC11,SPOT,LUMPSUM,310120.0,29,2018,0
10418,2018-09-04,2018-09-04,TC11,SPOT,LUMPSUM,309880.0,29,2018,0
10417,2018-09-05,2018-09-05,TC11,SPOT,LUMPSUM,309880.0,29,2018,0
10416,2018-09-06,2018-09-06,TC11,SPOT,LUMPSUM,318760.0,29,2018,0
10415,2018-09-07,2018-09-07,TC11,SPOT,LUMPSUM,330319.9999999999,29,2018,0
10414,2018-09-10,2018-09-10,TC11,SPOT,LUMPSUM,334440.0,29,2018,0
10413,2018-09-11,2018-09-11,TC11,SPOT,LUMPSUM,335000.0,29,2018,0
10412,2018-09-12,2018-09-12,TC11,SPOT,LUMPSUM,332760.0000000001,29,2018,0
10411,2018-09-13,2018-09-13,TC11,SPOT,LUMPSUM,333440.0,29,2018,0
10410,2018-09-14,2018-09-14,TC11,SPOT,LUMPSUM,334240.0,29,2018,0
10409,2018-09-17,2018-09-17,TC11,SPOT,LUMPSUM,335040.0,29,2018,0
10408,2018-09-18,2018-09-18,TC11,SPOT,LUMPSUM,334240.0,29,2018,0
10407,2018-09-19,2018-09-19,TC11,SPOT,LUMPSUM,332840.0,29,2018,0
10406,2018-09-20,2018-09-20,TC11,SPOT,LUMPSUM,332600.0,29,2018,0
10405,2018-09-21,2018-09-21,TC11,SPOT,LUMPSUM,331480.0000000001,29,2018,0
10404,2018-09-24,2018-09-24,TC11,SPOT,LUMPSUM,329280.0,29,2018,0
10403,2018-09-25,2018-09-25,TC11,SPOT,LUMPSUM,328760.0,29,2018,0
10402,2018-09-26,2018-09-26,TC11,SPOT,LUMPSUM,325560.0,29,2018,0
10401,2018-09-27,2018-09-27,TC11,SPOT,LUMPSUM,324560.0000000001,29,2018,0
10400,2018-09-28,2018-09-28,TC11,SPOT,LUMPSUM,320880.0,29,2018,0
10399,2018-10-01,2018-10-01,TC11,SPOT,LUMPSUM,305680.0,30,2018,0
10398,2018-10-02,2018-10-02,TC11,SPOT,LUMPSUM,301000.0,30,2018,0
10397,2018-10-03,2018-10-03,TC11,SPOT,LUMPSUM,297320.0,30,2018,0
10396,2018-10-04,2018-10-04,TC11,SPOT,LUMPSUM,298440.0,30,2018,0
10395,2018-10-05,2018-10-05,TC11,SPOT,LUMPSUM,298120.0,30,2018,0
10394,2018-10-08,2018-10-08,TC11,SPOT,LUMPSUM,300280.0,30,2018,0
10393,2018-10-09,2018-10-09,TC11,SPOT,LUMPSUM,300720.0,30,2018,0
10392,2018-10-10,2018-10-10,TC11,SPOT,LUMPSUM,301000.0,30,2018,0
10391,2018-10-11,2018-10-11,TC11,SPOT,LUMPSUM,302120.0,30,2018,0
10390,2018-10-12,2018-10-12,TC11,SPOT,LUMPSUM,303760.0,30,2018,0
10389,2018-10-15,2018-10-15,TC11,SPOT,LUMPSUM,304560.0,30,2018,0
10388,2018-10-16,2018-10-16,TC11,SPOT,LUMPSUM,306120.0,30,2018,0
10387,2018-10-17,2018-10-17,TC11,SPOT,LUMPSUM,307240.0,30,2018,0
10386,2018-10-18,2018-10-18,TC11,SPOT,LUMPSUM,309440.0,30,2018,0
10385,2018-10-19,2018-10-19,TC11,SPOT,LUMPSUM,309680.0,30,2018,0
10384,2018-10-22,2018-10-22,TC11,SPOT,LUMPSUM,310320.0,30,2018,0
10383,2018-10-23,2018-10-23,TC11,SPOT,LUMPSUM,315440.0,30,2018,0
10382,2018-10-24,2018-10-24,TC11,SPOT,LUMPSUM,317880.0,30,2018,0
10381,2018-10-25,2018-10-25,TC11,SPOT,LUMPSUM,320720.0,30,2018,0
10380,2018-10-26,2018-10-26,TC11,SPOT,LUMPSUM,323040.0,30,2018,0
10379,2018-10-29,2018-10-29,TC11,SPOT,LUMPSUM,325760.0,30,2018,0
10378,2018-10-30,2018-10-30,TC11,SPOT,LUMPSUM,327560.0,30,2018,0
10377,2018-10-31,2018-10-31,TC11,SPOT,LUMPSUM,329120.0,30,2018,0
10376,2018-11-01,2018-11-01,TC11,SPOT,LUMPSUM,336560.0,29,2018,0
10375,2018-11-02,2018-11-02,TC11,SPOT,LUMPSUM,340880.0,29,2018,0
10374,2018-11-05,2018-11-05,TC11,SPOT,LUMPSUM,343560.0,29,2018,0
10373,2018-11-07,2018-11-07,TC11,SPOT,LUMPSUM,363760.0,29,2018,0
10372,2018-11-08,2018-11-08,TC11,SPOT,LUMPSUM,365000.0,29,2018,0
10371,2018-11-09,2018-11-09,TC11,SPOT,LUMPSUM,370240.0,29,2018,0
10370,2018-11-12,2018-11-12,TC11,SPOT,LUMPSUM,376120.0,29,2018,0
10369,2018-11-13,2018-11-13,TC11,SPOT,LUMPSUM,372320.0,29,2018,0
10368,2018-11-14,2018-11-14,TC11,SPOT,LUMPSUM,374120.0,29,2018,0
10367,2018-11-15,2018-11-15,TC11,SPOT,LUMPSUM,378240.0,29,2018,0
10366,2018-11-16,2018-11-16,TC11,SPOT,LUMPSUM,386160.0,29,2018,0
10365,2018-11-19,2018-11-19,TC11,SPOT,LUMPSUM,386760.0,29,2018,0
10364,2018-11-20,2018-11-20,TC11,SPOT,LUMPSUM,390160.0,29,2018,0
10363,2018-11-21,2018-11-21,TC11,SPOT,LUMPSUM,392000.0,29,2018,0
10362,2018-11-22,2018-11-22,TC11,SPOT,LUMPSUM,396880.0,29,2018,0
10361,2018-11-23,2018-11-23,TC11,SPOT,LUMPSUM,407240.0,29,2018,0
10360,2018-11-26,2018-11-26,TC11,SPOT,LUMPSUM,403440.0,29,2018,0
10359,2018-11-27,2018-11-27,TC11,SPOT,LUMPSUM,402000.0,29,2018,0
10358,2018-11-28,2018-11-28,TC11,SPOT,LUMPSUM,401680.0,29,2018,0
10357,2018-11-29,2018-11-29,TC11,SPOT,LUMPSUM,402680.0,29,2018,0
10356,2018-11-30,2018-11-30,TC11,SPOT,LUMPSUM,412680.0,29,2018,0
10355,2018-12-03,2018-12-03,TC11,SPOT,LUMPSUM,427680.0,30,2018,0
10354,2018-12-04,2018-12-04,TC11,SPOT,LUMPSUM,474880.0,30,2018,0
10353,2018-12-05,2018-12-05,TC11,SPOT,LUMPSUM,489440.0,30,2018,0
10352,2018-12-06,2018-12-06,TC11,SPOT,LUMPSUM,509560.0000000001,30,2018,0
10351,2018-12-07,2018-12-07,TC11,SPOT,LUMPSUM,527120.0,30,2018,0
10350,2018-12-10,2018-12-10,TC11,SPOT,LUMPSUM,539440.0,30,2018,0
10349,2018-12-11,2018-12-11,TC11,SPOT,LUMPSUM,560120.0,30,2018,0
10348,2018-12-12,2018-12-12,TC11,SPOT,LUMPSUM,585120.0,30,2018,0
10347,2018-12-13,2018-12-13,TC11,SPOT,LUMPSUM,597760.0,30,2018,0
10346,2018-12-14,2018-12-14,TC11,SPOT,LUMPSUM,662240.0,30,2018,0
10345,2018-12-17,2018-12-17,TC11,SPOT,LUMPSUM,666680.0000000001,30,2018,0
10344,2018-12-18,2018-12-18,TC11,SPOT,LUMPSUM,666120.0,30,2018,0
10343,2018-12-19,2018-12-19,TC11,SPOT,LUMPSUM,665879.9999999999,30,2018,0
10342,2018-12-20,2018-12-20,TC11,SPOT,LUMPSUM,662000.0,30,2018,0
10341,2018-12-21,2018-12-21,TC11,SPOT,LUMPSUM,667000.0,30,2018,0
10340,2018-12-24,2018-12-24,TC11,SPOT,LUMPSUM,666120.0,30,2018,0
10339,2019-01-02,2019-01-02,TC11,SPOT,LUMPSUM,629440.0,30,2019,0
10338,2019-01-03,2019-01-03,TC11,SPOT,LUMPSUM,626080.0,30,2019,0
10337,2019-01-04,2019-01-04,TC11,SPOT,LUMPSUM,627120.0,30,2019,0
10336,2019-01-07,2019-01-07,TC11,SPOT,LUMPSUM,626240.0,30,2019,0
10335,2019-01-08,2019-01-08,TC11,SPOT,LUMPSUM,624000.0,30,2019,0
10334,2019-01-09,2019-01-09,TC11,SPOT,LUMPSUM,617320.0,30,2019,0
10333,2019-01-10,2019-01-10,TC11,SPOT,LUMPSUM,614680.0,30,2019,0
10332,2019-01-11,2019-01-11,TC11,SPOT,LUMPSUM,615880.0,30,2019,0
10331,2019-01-14,2019-01-14,TC11,SPOT,LUMPSUM,617000.0,30,2019,0
10330,2019-01-15,2019-01-15,TC11,SPOT,LUMPSUM,617760.0,30,2019,0
10329,2019-01-16,2019-01-16,TC11,SPOT,LUMPSUM,616360.0,30,2019,0
10328,2019-01-17,2019-01-17,TC11,SPOT,LUMPSUM,614000.0,30,2019,0
10327,2019-01-18,2019-01-18,TC11,SPOT,LUMPSUM,611680.0,30,2019,0
10326,2019-01-21,2019-01-21,TC11,SPOT,LUMPSUM,610000.0,30,2019,0
10325,2019-01-22,2019-01-22,TC11,SPOT,LUMPSUM,605000.0,30,2019,0
10324,2019-01-23,2019-01-23,TC11,SPOT,LUMPSUM,582120.0,30,2019,0
10323,2019-01-24,2019-01-24,TC11,SPOT,LUMPSUM,567760.0,30,2019,0
10322,2019-01-25,2019-01-25,TC11,SPOT,LUMPSUM,559440.0,30,2019,0
10321,2019-01-28,2019-01-28,TC11,SPOT,LUMPSUM,549440.0,30,2019,0
10320,2019-01-29,2019-01-29,TC11,SPOT,LUMPSUM,534440.0,30,2019,0
10319,2019-01-30,2019-01-30,TC11,SPOT,LUMPSUM,512880.0,30,2019,0
10318,2019-01-31,2019-01-31,TC11,SPOT,LUMPSUM,486120.0,30,2019,0
10317,2019-02-01,2019-02-01,TC11,SPOT,LUMPSUM,474440.0,27,2019,0
10316,2019-02-04,2019-02-04,TC11,SPOT,LUMPSUM,468560.0,27,2019,0
10315,2019-02-07,2019-02-07,TC11,SPOT,LUMPSUM,464680.0000000001,27,2019,0
10314,2019-02-08,2019-02-08,TC11,SPOT,LUMPSUM,461440.0,27,2019,0
10313,2019-02-11,2019-02-11,TC11,SPOT,LUMPSUM,454120.0,27,2019,0
10312,2019-02-12,2019-02-12,TC11,SPOT,LUMPSUM,447880.0,27,2019,0
10311,2019-02-13,2019-02-13,TC11,SPOT,LUMPSUM,438960.0,27,2019,0
10310,2019-02-14,2019-02-14,TC11,SPOT,LUMPSUM,437680.0,27,2019,0
10309,2019-02-15,2019-02-15,TC11,SPOT,LUMPSUM,437600.0,27,2019,0
10308,2019-02-18,2019-02-18,TC11,SPOT,LUMPSUM,437680.0,27,2019,0
10307,2019-02-19,2019-02-19,TC11,SPOT,LUMPSUM,437200.0,27,2019,0
10306,2019-02-20,2019-02-20,TC11,SPOT,LUMPSUM,437200.0,27,2019,0
10305,2019-02-21,2019-02-21,TC11,SPOT,LUMPSUM,436400.0,27,2019,0
10304,2019-02-22,2019-02-22,TC11,SPOT,LUMPSUM,431600.0,27,2019,0
10303,2019-02-25,2019-02-25,TC11,SPOT,LUMPSUM,428400.0000000001,27,2019,0
10302,2019-02-26,2019-02-26,TC11,SPOT,LUMPSUM,423600.0,27,2019,0
10301,2019-02-27,2019-02-27,TC11,SPOT,LUMPSUM,418680.0,27,2019,0
10300,2019-02-28,2019-02-28,TC11,SPOT,LUMPSUM,415600.0,27,2019,0
10299,2019-03-01,2019-03-01,TC11,SPOT,LUMPSUM,412400.0,30,2019,0
10298,2019-03-04,2019-03-04,TC11,SPOT,LUMPSUM,409600.0,30,2019,0
10297,2019-03-05,2019-03-05,TC11,SPOT,LUMPSUM,406000.0,30,2019,0
10296,2019-03-06,2019-03-06,TC11,SPOT,LUMPSUM,399200.0,30,2019,0
10295,2019-03-07,2019-03-07,TC11,SPOT,LUMPSUM,399600.0,30,2019,0
10294,2019-03-08,2019-03-08,TC11,SPOT,LUMPSUM,396000.0,30,2019,0
10293,2019-03-11,2019-03-11,TC11,SPOT,LUMPSUM,397600.0,30,2019,0
10292,2019-03-12,2019-03-12,TC11,SPOT,LUMPSUM,398800.0,30,2019,0
10291,2019-03-13,2019-03-13,TC11,SPOT,LUMPSUM,398800.0,30,2019,0
10290,2019-03-14,2019-03-14,TC11,SPOT,LUMPSUM,399600.0,30,2019,0
10289,2019-03-15,2019-03-15,TC11,SPOT,LUMPSUM,407600.0,30,2019,0
